date,symbol,close,rsi,26-Day EMA,NextDayClose,Diff,Titles,filename
2021-04-12,tsla,233.9933319091797,54.49715802319511,-4.17536504132017,254.10667419433597,1,Huawei to Invest $1 Billion on Car Tech It Says Surpasses Tesla,headlinesIter60.csv
2021-04-13,tsla,254.10667419433597,63.00798055201523,-3.098585073995389,244.07666015625,0,3 Legacy Automakers to Watch As the Shift to EVs Speeds Up,headlinesIter61.csv
2021-04-15,tsla,246.2833404541016,58.16156296082677,-0.9499636802484288,246.5933380126953,1,"With flagship electric car, Mercedes takes fight to Tesla",headlinesIter62.csv
2021-04-16,tsla,246.5933380126953,58.29512614175562,0.059698443084359,238.2100067138672,0,"GM, LG Energy Invest $2.3B In Second US EV Battery Manufacturing Plant: Report",headlinesIter63.csv
2021-04-19,tsla,238.2100067138672,53.33631730623261,0.846421988973766,239.663330078125,1,How S&amp;P 500 Investors Maxed Out A $751 Billion Gain From This Record Rally,headlinesIter64.csv
2021-04-20,tsla,239.663330078125,54.0657943674695,1.4734283638282872,248.0399932861328,1,Tesla's biggest rival in China is all in on flying cars,headlinesIter65.csv
2021-04-21,tsla,248.0399932861328,58.12874964493942,2.097744927710679,239.89666748046875,0,Audi Unveils A6 e-tron Electric Vehicle Concept Car,headlinesIter66.csv
2021-04-22,tsla,239.89666748046875,53.20211694882593,2.5529446720968,243.13333129882807,1,"Facebook has ‘very, very big plans” on digital payments through its platform: Facebook VP",headlinesIter67.csv
2021-04-23,tsla,243.13333129882807,54.84040297490452,2.92410335112466,246.0666656494141,1,Baidu-Geely Joint Venture Aims $7.7B Investment In Smart Car,headlinesIter68.csv
2021-04-26,tsla,246.0666656494141,56.3324117724283,3.263264980606803,234.913330078125,0,Apple Pledges $1 Billion for New North Carolina Engineering Hub,headlinesIter69.csv
2021-04-28,tsla,231.46665954589844,47.726903171960366,3.286476262211312,225.6666717529297,0,NYC ride-hailing company plans all-electric service using Tesla Model Ys,headlinesIter70.csv
2021-04-29,tsla,225.6666717529297,44.64101716232633,2.9677831819491667,236.47999572753903,1,Saudi Arabia Considers Starting Homegrown Electric-Car Maker,headlinesIter71.csv
2021-04-30,tsla,236.47999572753903,51.00183889331274,2.689925339609295,228.3000030517578,0,"Volkswagen to design chips for autonomous vehicles, says CEO",headlinesIter72.csv
2021-05-03,tsla,228.3000030517578,46.63639438634305,2.315590110904446,224.5333404541016,0,Investors Should Ride the Green Wave With Li-Cycle,headlinesIter73.csv
2021-05-04,tsla,224.5333404541016,44.73749150309816,1.835035396650523,223.64666748046875,0,"Stellantis to hit emissions target without Tesla's help, says CEO",headlinesIter74.csv
2021-05-05,tsla,223.64666748046875,44.28042332437892,1.2947670725727032,221.17999267578125,0,Check out these stocks: 25 companies that have incredible sales growth — and pricing power,headlinesIter75.csv
2021-05-06,tsla,221.17999267578125,42.96531811106467,0.7030877810802562,224.1233367919922,1,UPDATE 1-Tesla developing data platform for car owners in China,headlinesIter76.csv
2021-05-07,tsla,224.1233367919922,45.06201330894148,0.1555587544258739,209.67999267578125,0,These EV Stocks Could Electrify Your Portfolio,headlinesIter77.csv
2021-05-11,tsla,205.73333740234372,36.00815884952579,-1.42147880591284,196.6300048828125,0,"Premarket Movers Tuesday - Tesla, Palantir, Novavax, Virgin Galactic",headlinesIter78.csv
2021-05-12,tsla,196.6300048828125,32.33854403058386,-2.457201493293632,190.56333923339844,0,UPDATE 1-Tesla says it supports standardisation of China auto industry,headlinesIter79.csv
2021-05-13,tsla,190.56333923339844,30.134511226812776,-3.6430342393535176,196.5800018310547,1,Musk Tweets He's Working on More Efficient Dogecoin Transactions,headlinesIter80.csv
2021-05-14,tsla,196.5800018310547,34.875127041880035,-4.7564942003522725,192.27667236328125,0,Coinbase to Add Dogecoin to Its Platform Within Weeks,headlinesIter81.csv
2021-05-17,tsla,192.27667236328125,33.14293269388857,-5.824038986602944,192.6233367919922,1,10 Best Alternative Fuel Stocks to Buy Now,headlinesIter82.csv
2021-05-18,tsla,192.6233367919922,33.429779606935774,-6.788037577692206,187.82000732421875,0,The Key To Ford's Electric-Vehicle Future Will Get A First Look Soon,headlinesIter83.csv
2021-05-19,tsla,187.82000732421875,31.418353602779906,-7.697764026176985,195.5933380126953,1,"Is GM Stock A Buy? General Motors' EV, AV Plans Race Ahead",headlinesIter84.csv
2021-05-20,tsla,195.5933380126953,37.927434821929424,-8.38422067095374,193.6266632080078,0,Audi RS e-tron GT first drive: Audi's all-electric sedan is a winner,headlinesIter85.csv
2021-05-24,tsla,202.14666748046875,43.60384162392997,-9.143600280904195,201.56333923339844,0,Tesla Considering Opening a Factory in Russia – Report,headlinesIter86.csv
2021-05-25,tsla,201.56333923339844,43.268132171721575,-9.176851377348074,206.3766632080078,1,"Sentieo’s AI-Supported Collaboration Hub Builds Teams, Brings in $20 Million Series B",headlinesIter87.csv
2021-05-26,tsla,206.3766632080078,46.90093995530524,-8.983206145579688,210.2833404541016,1,Ford says it will spend $30 billion to fuel its electric vehicle future,headlinesIter88.csv
2021-05-27,tsla,210.2833404541016,49.71541455393249,-8.574694596327681,208.4066619873047,0,Tesla Reportedly Looking to Secure Its Own Chip Stash,headlinesIter89.csv
2021-05-28,tsla,208.4066619873047,48.38856921814741,-8.063321697778928,207.96665954589844,0,Elon Musk is 'a competitive advantage' for Tesla: analyst,headlinesIter90.csv
2021-06-01,tsla,207.96665954589844,48.06467355521238,-7.50292635137167,201.7066650390625,0,Tesla Is Turning Cars Into Phones. Other Car Makers Better Catch On.,headlinesIter91.csv
2021-06-02,tsla,201.7066650390625,43.593816422038536,-7.023955403831093,190.94667053222656,0,These 25 Stocks Are the Best to Own in June,headlinesIter92.csv
2021-06-04,tsla,199.68333435058597,44.33952098635886,-6.5330348745518005,201.7100067138672,1,Jack Dorsey Says Square May Build a Bitcoin Hardware Wallet,headlinesIter93.csv
2021-06-07,tsla,201.7100067138672,45.87846855422325,-6.256973994198073,201.19667053222656,0,EV Investors Driven Toward Xpeng’s Growth Potential,headlinesIter94.csv
2021-06-08,tsla,201.19667053222656,45.53504846150625,-5.969064222957311,199.5933380126953,0,Faux-Chicken Maker Simulate Valued at More Than $250 Million in New Funding,headlinesIter95.csv
2021-06-09,tsla,199.5933380126953,44.41671923649585,-5.700796031564667,203.3733367919922,1,Former Tesla Exec's Swedish Battery Company Northvolt Raises $2.75B In Funding Round: Bloomberg,headlinesIter96.csv
2021-06-10,tsla,203.3733367919922,47.6792214201469,-5.385600923644668,203.29666137695312,0,Tesla to Introduce Upgraded Model S to Jump-Start High-End Model Sales,headlinesIter97.csv
2021-06-11,tsla,203.29666137695312,47.61816540556601,-5.046464419528122,205.89666748046875,1,"With XPeng Delivering on Ambitious Goals, XPEV Stock Is a Buy",headlinesIter98.csv
2021-06-14,tsla,205.89666748046875,49.958266185059614,-4.657116515973383,199.7866668701172,0,Elon Musk Says Tesla Might Use Bitcoin Again After All,headlinesIter99.csv
2021-06-15,tsla,199.7866668701172,44.88375085433786,-4.343574321120057,201.6233367919922,1,UPDATE 1-Volkswagen seeks partners for battery materials race,headlinesIter100.csv
2021-06-17,tsla,205.5333404541016,50.26814776193804,-3.725010684197231,207.7700042724609,1,Why Sharing Its Charging Network Could Help Tesla,headlinesIter101.csv
2021-06-18,tsla,207.7700042724609,52.26829801078261,-3.34267314119386,206.94332885742188,0,XPeng Is Finally Justifying Its Premium Valuation,headlinesIter102.csv
2021-06-21,tsla,206.94332885742188,51.44475164697454,-2.9529996084908907,207.90333557128903,1,"Volvo Car, Northvolt Partner For Europe's EV Battery Factory: Report",headlinesIter103.csv
2021-06-22,tsla,207.90333557128903,52.38303781116732,-2.557108520184999,218.85667419433597,1,Alset EHome Partnering with Tesla to Develop eHomes in Texas,headlinesIter104.csv
2021-06-23,tsla,218.85667419433597,61.51981800506884,-1.9974913654602309,226.60667419433597,1,Tesla opens first charging station in China with energy storage facilities,headlinesIter105.csv
2021-06-24,tsla,226.60667419433597,66.4282752975211,-1.2363905296597264,223.9566650390625,0,Musk says Starlink to go public once cash flow is more predictable,headlinesIter106.csv
2021-06-25,tsla,223.9566650390625,63.44800125702008,-0.4283631536537232,229.5733337402344,1,"Tesla (TSLA) Grows Solar Arm, Opens Solar Charging Station in China",headlinesIter107.csv
2021-06-28,tsla,229.5733337402344,66.84338969099521,0.4573057333955408,226.9199981689453,0,"NIO Will Surpass Tesla as China's Top EV Maker, Navellier Says",headlinesIter108.csv
2021-06-30,tsla,226.5666656494141,63.4166489449548,2.067705026790978,225.97332763671875,0,"This new ‘Tesla fighter’ from Mercedes beats out the Model S on two key measures, UBS says",headlinesIter109.csv
2021-07-01,tsla,225.97332763671875,62.68772356297323,2.7299437832944102,226.3000030517578,1,"Nio’s strong Q2 sales, Xpeng raises $1.8 billion, ViacomCBS C-suite changes",headlinesIter110.csv
2021-07-02,tsla,226.3000030517578,62.94029296024619,3.2915031885134005,219.8600006103516,0,7 Energy Stocks to Buy for $100 Oil in 2022,headlinesIter111.csv
2021-07-06,tsla,219.8600006103516,55.03174855496839,3.65027237560905,214.88333129882807,0,15 Best Clean Energy Stocks to Invest In,headlinesIter112.csv
2021-07-07,tsla,214.88333129882807,49.82189544590716,3.7754097476770254,217.60333251953125,1,Uber Could Transport Investors to New Growth,headlinesIter113.csv
2021-07-08,tsla,217.60333251953125,52.47034570312451,3.782342424832344,218.98333740234372,1,Musk's Boring Company bids to build transit tunnel in Florida,headlinesIter114.csv
2021-07-09,tsla,218.98333740234372,53.802612464246025,3.728219715273821,228.5666656494141,1,Nio Has an Early Mover Advantage and the Largest Market,headlinesIter115.csv
2021-07-13,tsla,222.8466644287109,55.613571704502775,3.8034523571993946,217.7933349609375,0,10 Best Self Driving Car Stocks to Invest In,headlinesIter116.csv
2021-07-14,tsla,217.7933349609375,50.77203878293653,3.7118818496399433,216.86666870117188,0,Brookfield and Tesla are Teaming up on the Nation's Most Sustainable Community in Austin,headlinesIter117.csv
2021-07-15,tsla,216.86666870117188,49.913906807670415,3.531693995216022,214.7400054931641,0,10 Best 3D Printing and Additive Manufacturing Stocks to Buy,headlinesIter118.csv
2021-07-16,tsla,214.7400054931641,47.91248676554204,3.2634291352371103,215.4066619873047,1,Buy XPeng Stock To Gain From China’s Electric Vehicle Boom,headlinesIter119.csv
2021-07-19,tsla,215.4066619873047,48.608149937437176,2.957220301641428,220.1666717529297,1,"Xpeng Prices New EV Aggressively Amid Competition Vs. Tesla, Nio",headlinesIter120.csv
2021-07-20,tsla,220.1666717529297,53.39438521052351,2.7124839660191293,218.42999267578125,0,Elon Musk says Tesla will open up ‘Supercharger’ stations to other EVs,headlinesIter121.csv
2021-07-21,tsla,218.42999267578125,51.50950573591674,2.485216884313491,216.4199981689453,0,"Tesla Says It'll Open Superchargers To Other EVs, While Li Auto, Nio, Xpeng Charge Ahead",headlinesIter122.csv
2021-07-22,tsla,216.4199981689453,49.33862952946481,2.2430803080759945,214.4600067138672,0,Elon Musk Says SpaceX Holds Bitcoin And Tesla Might Start Accepting It Again,headlinesIter123.csv
2021-07-26,tsla,219.2066650390625,52.498191054181206,1.75776647086405,214.9266662597656,0,EV Sales Growth Is Outpacing That Of Traditional Industry,headlinesIter124.csv
2021-07-27,tsla,214.9266662597656,47.87133748936084,1.5270523759890025,215.66000366210935,1,A new Austin community will come standard with Tesla solar panels and batteries,headlinesIter125.csv
2021-07-28,tsla,215.66000366210935,48.70551213938456,1.3037740568446403,225.7833404541016,1,3 High-Growth Stocks That Could Be Worth $1 Trillion in 10 Years -- or Sooner,headlinesIter126.csv
2021-07-29,tsla,225.7833404541016,58.563128226141856,1.2554013175369922,229.0666656494141,1,"Andreessen-Backed Startup to Sell $300,000 Electric Boats",headlinesIter127.csv
2021-07-30,tsla,229.0666656494141,61.16957152748304,1.368714008448887,236.55667114257807,1,Tesla’s Battery Fire Actually Shows It Is More Than an EV Company,headlinesIter128.csv
2021-08-02,tsla,236.55667114257807,66.36691009796199,1.6938070432083037,236.5800018310547,1,Investors Should Get Plugged Into Heliogen’s Smart Solar Power,headlinesIter129.csv
2021-08-03,tsla,236.5800018310547,66.38200432038205,2.131109679186478,236.97332763671875,1,Indian auto part makers want Tesla's entry to benefit local companies,headlinesIter130.csv
2021-08-04,tsla,236.97332763671875,66.65371145988229,2.617237046032169,238.2100067138672,1,"5 Best Stories on Real Money: Cramer's Millennials Stocks, 2 Steps to Trading Success",headlinesIter131.csv
2021-08-06,tsla,233.0333404541016,60.30102139832705,3.5229156459936366,237.9199981689453,1,10 Stocks to Buy From Cathie Wood’s Fleet of ETFs,headlinesIter132.csv
2021-08-09,tsla,237.9199981689453,64.20243341242151,3.907112525795675,236.663330078125,0,‘The marketplace dynamics of Rodo will still allow you to find a car competitively priced’: CEO,headlinesIter133.csv
2021-08-10,tsla,236.663330078125,62.5013514367621,4.231891413925422,235.94000244140625,0,12 Best Artificial Intelligence Stocks To Invest In Right Now,headlinesIter134.csv
2021-08-11,tsla,235.94000244140625,61.49143020490032,4.481217203461839,240.75,1,"Not Just Tesla, SpaceX, Elon Musk — Coinbase Is Also Finding Popularity With Hedge Funds",headlinesIter135.csv
2021-08-12,tsla,240.75,65.4853228787502,4.736707484016359,239.05667114257807,0,"UPDATE 1-Chinese electric carmaker Nio to compete with Volkswagen, Toyota",headlinesIter136.csv
2021-08-13,tsla,239.05667114257807,63.00781767356772,4.944856337998239,228.72332763671875,0,Tesla's Musk hopes to make first cars at Berlin plant in Oct,headlinesIter137.csv
2021-08-16,tsla,228.72332763671875,50.461529633406485,4.936288207756593,221.90333557128903,0,Luminar’s plan to expand its technology beyond Tesla,headlinesIter138.csv
2021-08-17,tsla,221.90333557128903,44.20517173993226,4.672275436303149,229.663330078125,1,15 Best Momentum Stocks To Invest In,headlinesIter139.csv
2021-08-19,tsla,224.4900054931641,47.10362250942611,3.980341958511015,226.7533264160156,1,Tesla Plotting Battery-Storage Entry into Japan’s Power Market,headlinesIter140.csv
2021-08-20,tsla,226.7533264160156,49.17491754769951,3.572038360387946,235.43333435058597,1,Coinbase to Add $500 Million in Digital Assets on Its Balance Sheet,headlinesIter141.csv
2021-08-23,tsla,235.43333435058597,56.25029803872243,3.307024281821927,236.163330078125,1,"Elon Musk, Lex Fridman See Language Evolving With Help Of Artificial Intelligence",headlinesIter142.csv
2021-08-24,tsla,236.163330078125,56.79503921308376,3.1498230522499986,237.0666656494141,1,Diamond Marketplace Debuts With An Elon Musk Signed Tesla And A Matching NFT,headlinesIter143.csv
2021-08-25,tsla,237.0666656494141,57.50024362646783,3.075670683533462,233.72000122070312,0,Waymo Expands Self-Driving Operations. What It Means for Tesla.,headlinesIter144.csv
2021-08-26,tsla,233.72000122070312,53.9846441721372,2.997054769588904,237.30667114257807,1,12 Best ARK Stocks To Invest In,headlinesIter145.csv
2021-08-27,tsla,237.30667114257807,57.01771876768802,2.9701546978473155,243.6366729736328,1,Texas May Soon Get A New Electricity Supplier: Tesla,headlinesIter146.csv
2021-08-30,tsla,243.6366729736328,61.80299219844447,3.071301159155094,245.2400054931641,1,Amazon and Ford-Backed Electric Truck Maker Files to Go Public for $80 Billion,headlinesIter147.csv
2021-09-01,tsla,244.69667053222656,62.25911516659529,3.4929718997233405,244.1300048828125,0,Tesla (TSLA) to Make Inroads Into India With Nod to 4 Vehicles,headlinesIter148.csv
2021-09-02,tsla,244.1300048828125,61.5237580099142,3.7113100656973903,244.52333068847656,1,Nikola Teams Up With Global Auto Supplier On Fuel Cells To Take On Tesla,headlinesIter149.csv
2021-09-03,tsla,244.52333068847656,61.860487193687405,3.910596652888211,250.97332763671875,1,TSM Rival To Build $9B Chip Plant In Shanghai,headlinesIter150.csv
2021-09-07,tsla,250.97332763671875,66.96601686473858,4.181488040794768,251.2899932861328,1,Mobileye to launch robotaxis in Germany next year -CEO,headlinesIter151.csv
2021-09-08,tsla,251.2899932861328,67.19817812837186,4.478581114809771,251.6199951171875,1,Applied Materials Focuses On Improved EV Chip Production To Tap Likes Of Tesla,headlinesIter152.csv
2021-09-09,tsla,251.6199951171875,67.45487163486042,4.771580182397543,245.42333984375,0,Nio's New ET7 Sedan Could Include Low-Cost Lithium Iron Phosphate Battery: Report,headlinesIter153.csv
2021-09-10,tsla,245.42333984375,58.23863211786021,4.936914298604188,247.6666717529297,1,ETFs to Tap on Rivian's High-Profile IPO Move,headlinesIter154.csv
2021-09-14,tsla,248.163330078125,60.82304076799423,5.090221184234838,251.94332885742188,1,UPDATE 1-China develops machines that can track data sent abroad by cars,headlinesIter155.csv
2021-09-15,tsla,251.94332885742188,64.30842402020048,5.15755851484615,252.3300018310547,1,Rivian aims to raise as much as $8 bln in IPO -sources,headlinesIter156.csv
2021-09-16,tsla,252.3300018310547,64.65483106782584,5.225318519065398,253.163330078125,1,'Space X is by far the most diversified of all of these space companies:' CEO of space ETF,headlinesIter157.csv
2021-09-17,tsla,253.163330078125,65.43346584865557,5.291177063126391,243.38999938964844,0,UPDATE 1-Tesla to work with global regulators to ensure data security -Musk,headlinesIter158.csv
2021-09-20,tsla,243.38999938964844,51.19040121950113,5.1844039492058815,246.4600067138672,1,Why Rocket Lab is ‘the best space asset’ to hit the market over the last year,headlinesIter159.csv
2021-09-21,tsla,246.4600067138672,54.53800113742492,5.012189748095819,250.64666748046875,1,Tesla (TSLA) to Expand 'Full Self-Driving Capability' Beta,headlinesIter160.csv
2021-09-22,tsla,250.64666748046875,58.69816730998214,4.863358027365289,251.2133331298828,1,"AMC Entertainment CEO Tells Apes To 'Stay Tuned' For Dogecoin Updates, Compliments Elon Musk",headlinesIter161.csv
2021-09-23,tsla,251.2133331298828,59.24181900058176,4.734940239853463,258.1300048828125,1,10 Best Micro-Cap Stocks to Invest In,headlinesIter162.csv
